687, 2116, 2501, -0.5302495, 2.6596766, 2.6982517
2418, 544, 2025, -2.1507776, -0.9969914, 1.5598565
1330, 2011, 2279, 2.5557482, -3.8652623, -1.6423827
2314, 2983, 3325, -2.683419, 4.1864166, -1.9069141
4600, 1760, 2529, -1.4317626, -2.731505, -1.1898786
1363, 3391, 3071, 1.5442634, -3.0893846, 2.5107539
2621, 3976, 3944, -1.6809112, 2.5141072, -0.2105838
3332, 3788, 2025, -0.06668925, 1.1542898, 4.421363
3150, 4530, 3149, -1.8376768, -0.14623106, -2.6474106
2971, 2942, 1244, -2.1141565, 3.0511737, 0.2991289
3844, 1350, 1031, 1.4607751, 1.6612822, 1.5130639
272, 359, 3205, -0.113117695, 0.95918, -1.6863048
1106, 533, 1348, -1.5319949, 1.3282323, -0.72953105
1196, 4877, 2632, -0.23839116, 0.23815513, 2.5094671
1676, 479, 3105, -1.5716487, 0.98929703, -1.9624567
989, 1535, 2753, -1.2219054, 3.00735, 1.5028405
4142, 4071, 1333, 2.05684, -2.2597008, -0.52239
2220, 4288, 1041, -0.71767867, 1.2026298, 2.2462363
2476, 2917, 4222, 1.9728696, 3.3377953, 1.1668223
4421, 2509, 2187, 0.26547015, 1.084348, 2.3726492
2977, 3344, 4137, -2.0451498, 2.0259464, -2.091773
4200, 2229, 2387, 1.0984939, 1.7156988, -3.1430058
2200, 1033, 2967, -3.7980847, -0.7330942, -0.7402849
2493, 1053, 2396, -1.3023466, -0.7264447, 3.472017
1444, 4606, 3117, -2.2310627, -0.6822324, 0.8686483
2657, 2798, 1233, 2.7684438, -3.008697, -0.041633844
1580, 3775, 1597, -2.5327706, -1.5537894, -2.0291734
1192, 1303, 1214, 0.78923464, 2.369039, -1.4185429
2383, 2673, 3683, -4.5352125, 2.0433521, 1.0821503
1943, 1810, 2297, 3.9592667, -4.1474557, -1.6525877
2136, 1618, 2206, 4.5425773, -2.1890879, 1.6227293
1718, 387, 2408, 3.0255854, -1.2644815, 1.1037421
2973, 834, 2938, -0.14197767, 2.465868, 2.2835124
2167, 3476, 1784, 4.6034613, -2.3084903, -0.5854553
1898, 874, 2169, -1.695717, 0.11887789, 2.8826451
1045, 1857, 1808, 3.0937147, -1.9895333, 0.14576793
4043, 2111, 3999, -0.11573732, -2.6327925, -1.5507257
3935, 1456, 1702, 1.696558, -0.5617994, 3.5730834
3103, 1952, 1940, -4.759466, -3.3293164, -1.286493
1697, 1090, 1901, -3.0743575, 0.8871174, -1.2079394
2938, 2437, 4035, -1.9168681, -2.6968188, 2.6104074
3582, 3317, 1367, -3.2804358, 1.9517368, 1.0234106
4188, 3407, 1317, -0.13886869, 2.40085, 2.2630186
2682, 3357, 2751, -2.1223211, -3.485608, 4.4220123
2519, 1469, 3116, 4.0787907, -1.8667954, -1.6833109
735, 2387, 3184, -0.51609516, -3.4252858, 0.84374666
1875, 1265, 2135, -2.4308877, 3.1498928, -0.38642406
3756, 3040, 3219, 0.6495708, -2.8859096, -2.8561962
2016, 1484, 1686, 3.9304233, -1.3840693, -0.18107295
2895, 3316, 1491, -3.3856206, 3.527903, 0.82618713
2231, 905, 1824, -0.3185606, -1.5927005, 2.4410124
2705, 3086, 1130, 0.011470914, 4.4710007, 1.0969144
2103, 902, 1027, -2.7266252, 0.04621923, 0.4886943
1981, 2128, 573, 1.33237, 1.5569007, -2.244494
2321, 3443, 440, 2.1144915, 2.1458154, 0.74790895
2367, 1057, 2693, 2.7784693, -0.10083854, 3.2105904
3668, 4180, 1371, 2.4939978, 0.7756132, 1.0504007
2434, 3196, 3261, -4.6650047, -3.263353, 0.284158
3631, 4496, 4393, 1.5611577, -0.95018685, -0.923298
1375, 3741, 3345, -1.3534278, -1.4582139, 2.316326
1618, 1223, 3387, -3.3036685, 0.8004415, 0.33934474
1893, 2944, 1209, -3.048278, 1.769284, 1.2123638
3240, 2498, 4548, -1.2559384, 1.7872256, 1.7336833
3390, 4040, 2152, 0.22922635, 0.37489772, 3.322605
2726, 4312, 1884, -3.0938745, 1.7032504, 1.8964511
2705, 2525, 1065, 0.5857456, -3.7462754, -1.6331404
2696, 1006, 2430, -3.6846435, 2.0323224, -0.55850625
3320, 1695, 1400, -4.2750273, 0.48727453, -1.3013136
1034, 57, 2646, -0.28305233, 0.4344982, -2.4243731
1416, 3324, 1290, 0.49666107, 3.9819598, 1.1532807
1784, 4402, 1872, 1.3760495, 0.44683754, -2.7259934
4442, 2260, 887, -1.2334114, 0.50271034, -1.9821811
3739, 2252, 1822, -3.4496534, 0.30481756, -2.8268504
3368, 1111, 1816, 3.305654, 2.148447, 0.23811162
3793, 3707, 2206, -2.9348893, 2.1637821, -1.3851017
3186, 3395, 2800, -1.2431401, 4.7544694, -2.5455034
4827, 1251, 3387, -0.7128811, -1.6669762, 1.8699956
1250, 1849, 2113, 2.7044697, 1.2111765, -2.8150005
1200, 2645, 1984, -1.7216408, 1.6334277, 2.865702
1486, 1799, 4653, -1.2774271, 1.6929251, -0.9068823
2864, 2863, 318, -1.7351264, 2.001639, 1.4003152
4154, 2962, 703, -1.6002572, 1.6542268, -0.5929524
2641, 3620, 3141, -1.3200676, 2.6528926, -3.782642
3632, 3485, 3538, 0.6882614, -3.5418134, 0.34116268
2157, 4912, 1719, 2.110244, 0.060878396, 0.44576764
3141, 1727, 3967, -1.055522, -2.873464, -1.7081863
2978, 3732, 2132, 3.1063623, -0.26699364, 3.68578
2466, 2827, 939, -2.7356915, 3.0971007, -0.019215345
1618, 2316, 368, 2.6040184, -1.6594434, -1.414305
4121, 3280, 1305, 0.37303507, 2.4250345, 2.4903607
1839, 1436, 902, -1.9897568, -1.2635559, 2.0114136
330, 1713, 2973, 1.6702062, -2.087243, 1.8536311
1442, 2606, 3263, 3.3402991, -1.0387069, 3.0096836
1088, 2008, 1953, 1.9999146, 0.2684301, -4.1031194
1592, 1065, 1133, -2.3315895, -0.6131816, 1.7659056
2382, 3047, 3283, 4.7573547, -0.061807036, 1.1987919
2922, 3349, 2725, -4.9649534, 3.744434, -0.2272749
2594, 1457, 1955, 2.7065265, 0.7043958, -3.4842782
4670, 2955, 3376, 0.008260608, -2.430801, 0.8669877
630, 1145, 3719, 0.048437715, -1.9162655, -2.3410897
3820, 2362, 3229, 0.07794857, 4.6026573, 1.1342329
3984, 3693, 2672, 1.4002758, 0.04464984, 3.1527324
3806, 649, 1364, 1.3415635, -0.97351253, 2.0545435
4266, 2650, 3855, -1.7712396, -2.0148044, 0.9064591
2647, 3823, 1978, -1.6672903, 1.6007298, -4.012188
3115, 532, 1277, 0.16947031, 1.9138336, -2.486637
4528, 707, 3740, 0.70837855, 1.687929, 0.9421158
824, 1824, 2469, 0.048815608, 2.864797, 1.8035913
3976, 2017, 3039, 1.3701582, 1.9730812, 3.2158315
2853, 3519, 1440, 2.7143712, -2.2904248, -0.3309518
3188, 2855, 411, 1.5114403, -2.3664343, -0.7139313
1684, 4549, 743, 1.914233, 0.38128674, 0.91507673
1734, 2212, 739, -1.4296073, 2.2319674, 2.3424506
4385, 2798, 3173, -1.5718591, 1.7153144, 2.514916
925, 2586, 2333, 0.30581772, -3.180343, 1.4854562
788, 2693, 4796, -0.7699126, 2.5679743, -0.9912759
1326, 2995, 4166, 0.27613878, 2.9492683, 0.3845197
2764, 2497, 1345, -0.47028542, -4.2761564, 1.3576657
1543, 4591, 3684, 0.8254278, 0.6335914, 2.2442913
1605, 3089, 3608, 1.0023379, -0.8573967, 3.8882666
836, 1981, 1842, 0.46424747, -3.295083, -1.0410374
2669, 3992, 3994, 2.6154203, -1.9501185, 0.8861935
2566, 3992, 2188, -3.9465733, -0.5453211, -1.3421524
3266, 1186, 2661, 2.085148, 3.4567893, 0.4143858
4234, 3533, 2523, 0.10670841, 2.8546476, 1.9585699
1942, 2850, 4387, 2.482584, 2.317493, 0.87923884
2833, 1412, 1081, -3.536384, -2.411579, 0.41648686
2708, 3711, 1189, -3.0778794, 1.8680346, -0.32699764
2836, 1279, 3227, -2.3249328, 0.076496005, 3.187542
3266, 2149, 2030, -1.1483061, 2.647071, -4.806143
4365, 1153, 1855, -1.8956977, -2.0129232, 1.6250771
1462, 2110, 2200, 2.1693552, -2.4231534, 4.7129936
1551, 915, 2351, 2.287671, -1.3068271, 1.0257059
2235, 1635, 1178, 1.7743069, -2.6030045, 1.4122528
2867, 3549, 1437, 0.104478, 2.177744, 3.0344172
3889, 2402, 2190, -1.6319549, 4.203558, -1.7323536
2581, 4375, 1744, -2.3397887, 0.44424593, 2.49335
2057, 2658, 1946, 4.5809402, -2.2083302, -3.9116187
1055, 2785, 580, 0.5357617, -2.2653484, -0.24353325
3201, 3015, 2383, -2.002993, 4.561524, 3.8971395
2917, 366, 3807, -1.1844349, 1.3579923, 2.638064
942, 1753, 1524, -0.67234576, -1.9095689, 2.7893686
4059, 1966, 3165, -2.0948625, -1.8486583, 2.329876
3287, 3950, 4778, -1.3286394, -1.4078891, 0.689494
4055, 4625, 4192, -1.4866054, 0.39657772, 1.4239025
2025, 2211, 4130, 3.4860425, 1.2683123, 1.1804253
3437, 2022, 234, -2.4621832, -0.8434361, 0.7360357
3783, 1446, 561, -2.09307, -0.16886115, -1.7833054
3181, 2771, 1757, -3.3331819, 4.3233843, -2.3798866
1900, 2621, 905, -3.7557416, 0.6681764, -0.19924462
1362, 3279, 1769, 3.0423105, 0.20273566, -2.4118197
2834, 521, 2681, -3.0793786, -1.791212, 0.1647687
590, 961, 2937, 1.4991361, -2.2372997, -0.9004235
1982, 2024, 3942, 0.2811098, 3.3466578, 0.91013014
2538, 1260, 2766, 2.0336227, -0.3633654, -3.5216248
2346, 1519, 2715, 1.3017243, -2.9764314, -4.9503937
3760, 3263, 1395, 2.098688, -0.42172253, 2.3692572
3249, 1004, 1898, 2.5725646, 1.4857751, 1.9092959
1772, 1115, 2224, 2.867587, -0.49111843, -2.2151554
3595, 2211, 1594, -1.3208473, 2.4968863, -2.928646
2488, 4209, 2360, -2.963413, -1.1623609, 0.71073055
2468, 1208, 2511, 3.4127264, -0.08612335, 2.676692
2923, 590, 509, 1.7019135, -1.3218677, 1.2201762
2345, 888, 3258, 1.4361578, 1.6657126, 2.9320483
210, 3407, 3037, -0.18847048, 0.93982697, 2.1911664
462, 4567, 2201, -1.0802472, -1.4097887, -0.89328647
4051, 1278, 2127, -2.9262578, -2.2795737, -0.6240511
1458, 2551, 3427, 0.9872097, 0.45527816, 4.54926
1932, 1598, 2045, 1.7976171, -0.7597983, -4.1800447
2926, 741, 2112, -3.265289, -0.10011196, 0.6684017
1445, 571, 2097, -2.5383778, 1.1079025, 2.030397
2046, 3185, 2692, 4.327937, 3.3697486, -3.434875
1966, 3174, 1551, 1.9203728, -3.5810268, -2.5251913
1799, 2250, 585, -0.42043567, 2.6213229, 0.21993816
940, 2759, 2687, 3.0779405, 0.6961751, 2.8944218
3553, 2477, 2263, -2.9021943, 4.651367, 0.31901598
2844, 3015, 3653, 0.6952888, -3.5872662, 2.1473563
967, 813, 2413, -2.2340636, 1.5975469, 0.14391541
884, 3454, 2010, 0.35004735, 1.0952193, -2.8993952
2370, 3722, 412, 1.7182738, 1.4438891, 1.4394027
3094, 1495, 499, 3.2935257, 0.3208804, 0.49818516
2974, 4033, 3460, -1.4876264, 0.43489695, 2.7188296
2289, 4704, 4762, 1.9087178, -0.47834873, -0.50816596
2231, 1705, 1425, 4.596334, -1.1055452, 1.0718942
1894, 2121, 1493, 3.2490654, 0.18377721, -3.2544243
3562, 3257, 711, 2.4161072, -1.2721103, -0.17062664
3448, 2061, 3244, 2.8861725, 3.665043, -1.2958777
1089, 3682, 3782, 2.4708831, 1.799075, 0.43936133
3850, 1461, 836, 1.8034518, 1.4142001, -0.4944843
2693, 3911, 4400, 1.041156, 2.1357286, -2.1374507
3331, 3115, 1651, 1.9298708, 2.7471633, 3.0798244
2750, 3163, 3748, 2.9729748, 3.6956596, 0.124444366
3531, 1934, 1885, 2.6546872, 0.9533167, 2.698515
2120, 2598, 937, -3.4752755, -1.9819975, 0.27389884
1140, 3134, 2881, 0.42239904, -1.2798387, 4.284075
3925, 2477, 4488, 0.66714764, 2.5689607, -0.11072457
2239, 561, 1968, -1.5548861, -0.42966068, 2.2596347
4450, 4164, 3562, -1.1034721, -0.73694944, 2.165786
4883, 3663, 911, -0.43521583, 1.6474378, 1.3108021
1553, 2356, 3589, 2.324077, -2.8763218, 2.1964455
4092, 1510, 3067, -1.9740486, -2.8816676, -1.6045713
2460, 1763, 3203, 3.6410344, -3.5165799, -0.9893209
3588, 1796, 2257, 0.123010874, -0.82303643, -4.8574104
2248, 3849, 4145, -2.6358926, 0.3367877, 1.2163752
3855, 2303, 1788, 1.7981994, -0.20255864, 3.7762527
2035, 240, 2920, 0.45015693, -0.4564196, -3.163783
1211, 4479, 3043, 2.397133, -0.03906429, 0.9955555
821, 1905, 3690, 1.9659525, -2.1401458, 1.2531632
3399, 2780, 2878, 0.21441579, -4.092025, 3.3001292
3983, 3832, 1987, -1.2399161, 1.1663812, -2.5135183
1694, 2596, 3689, 3.0504823, -2.7210605, -0.04336655
3373, 2536, 3406, 1.0219413, -4.044716, 1.0447848
1009, 3302, 2856, 0.3370291, 0.59111893, 3.2600665
2038, 3026, 425, 2.6463068, 1.3114983, -0.6087774
3645, 3360, 3659, 2.2221594, -2.5240874, 0.116805434
4283, 2405, 3038, 0.7131463, -2.2754645, -1.6380787
3308, 1945, 4372, -3.4219651, -0.55075824, 0.8797997
2061, 2616, 968, 0.43635368, 3.3699036, 0.83414316
2632, 1444, 1377, 2.3188472, 2.2735393, -1.6461968
4139, 1791, 2994, 0.19337654, 3.6320262, 1.3176471
1603, 1474, 866, 2.4407406, -0.3342551, -0.7235265
432, 3503, 2753, -0.19316673, 2.4544942, -1.3701725
1889, 2119, 1442, -4.467523, 0.032027364, 2.4029474
2538, 1152, 675, -2.4870915, -1.6819334, 1.6995782
406, 1569, 3214, -0.5441314, 2.41866, -1.493277
822, 3954, 2527, -0.84656715, 0.11591852, 2.588448
4446, 1741, 2197, -1.057232, 0.35439968, -2.951908
821, 2694, 4652, -1.6475856, 2.0041275, 0.11282325
4371, 2681, 3071, 1.2393433, 3.0194855, 0.3401202
975, 776, 2133, -0.9977555, 0.9423959, 2.9047418
704, 3040, 2385, -1.0962468, 2.3714113, 2.2463422
2017, 3528, 2951, 2.6235409, -0.6942928, 3.5883923
754, 1602, 2299, 0.9400517, 0.3116274, -3.1439357
1947, 3247, 3356, -1.5655279, -4.3664193, 0.6428093
1636, 1223, 3515, 2.6955247, 0.09895921, 2.9923522
3611, 1676, 1895, -3.2858686, -0.8091557, -1.9434816
3716, 4003, 4099, -2.166727, -0.24026394, 2.0508337
2844, 1391, 336, -2.972968, -0.3138864, -0.23272753
2854, 219, 1007, -0.92401505, 0.8631128, -1.8360227
2792, 649, 1561, -0.99286735, 0.25323987, -2.3376493
3748, 1652, 1126, 0.11027694, 2.587359, -1.5591049
3833, 576, 1408, 1.5207422, 1.9611692, -1.8480092
1772, 1994, 4364, -1.33475, 2.1875703, 1.3526648
1069, 921, 2781, 2.4179153, -1.0274166, 0.6875169
4936, 1863, 2341, -0.59555113, -2.9864693, -0.32192945
2369, 872, 2073, 3.9700131, 1.1274302, -0.49689412
4198, 3009, 3717, 1.0442704, 0.84980786, -2.095288
3978, 3136, 1978, -1.9557369, 1.1311895, -3.1771326
2016, 3247, 1030, -2.4879026, 0.9855145, 3.366387
3230, 3226, 3158, -2.0259166, 1.8211383, 4.6222754
4458, 1530, 1923, 0.33857703, -1.3032275, 1.8840224
4023, 3590, 2053, 2.5410538, -1.6247433, -1.7728335
1572, 1843, 3832, 3.3575444, -0.98100245, -0.8967328
403, 3722, 3097, 1.5179169, 2.1461225, -1.3061458
3397, 1479, 715, 2.132018, 1.8374985, 1.3377565
4165, 2791, 3609, 0.63440144, -2.550609, -0.30338943
2437, 3796, 1858, -2.8651075, -0.8167088, -2.887869
2873, 4072, 1512, 0.32964647, 1.1807036, 3.606087
3057, 535, 1989, 1.2671179, -0.91397345, 3.2992804
4199, 3130, 2974, 0.57326436, -3.2196445, -2.0348644
2045, 1074, 3115, 3.5291886, -0.6229073, -0.7061857
1177, 3599, 3497, 1.2084734, -1.6637337, 3.2932014
4897, 3622, 3549, -0.53831816, -0.69853246, 2.2949672
2711, 2015, 1437, -2.8967, 3.700391, -2.3947053
3122, 3063, 4106, 3.641392, 1.2446523, -0.38764417
513, 1972, 1496, -0.24253666, -2.5434227, 0.43764114
3630, 1633, 3041, 1.6016734, 0.29608488, -3.4184818
2401, 1700, 3182, 2.9246974, 3.9417267, 3.043877
2933, 2804, 1881, -3.6292696, -1.1714613, -4.3256097
3942, 4135, 431, -1.127609, 1.7259455, 0.95356166
2044, 1155, 3801, -0.52948236, -2.9811163, -1.2643808
2737, 1070, 3182, 2.7531648, 3.055058, 0.61803937
1573, 3667, 1961, 3.7450294, 1.062746, 0.4487586
4329, 1872, 2962, -0.24144351, -2.2711153, 1.8692553
3707, 2414, 3581, 1.0759914, -3.5734332, -1.5350509
2600, 1171, 1721, -1.3326591, -0.5007243, -3.709293
2920, 3550, 1271, 1.5918279, -2.8555644, -1.4934617
4814, 1313, 1075, -0.8076334, 0.032526255, -1.9310051
3998, 1095, 1945, 0.18476367, 2.7569537, -1.8802935
315, 3240, 3487, -0.7951206, 2.3391235, -1.8634719
1922, 875, 3381, -0.5970639, -0.78413725, -2.7388902
866, 3653, 1860, 1.7693585, 0.49230158, -3.1485367
2540, 1495, 3377, -3.905331, -0.8191174, 1.4845145
2715, 4561, 1348, 1.4053136, 0.1314348, 2.2891374
1223, 1977, 3151, -3.9539838, 2.2014194, -1.4635903
2129, 3554, 3168, 1.7241806, 3.5959144, -1.7215127
1112, 838, 3573, 0.9285104, 0.18465161, 2.307086
435, 1832, 1611, -0.8768332, 2.8537874, 1.3627499
1348, 471, 2555, -2.730095, 0.8303672, 1.8762809
2917, 3654, 3325, -0.8678204, -1.9459927, 2.5988114
1801, 677, 3897, 2.3661165, 0.6725991, 2.0120244
3433, 3889, 2382, -0.8978933, -0.5801654, -3.7831526
1376, 3274, 2436, 2.674445, 2.446968, 1.437223
2721, 4049, 2854, -2.6302428, -0.7159853, 2.5580537
3547, 1372, 3020, -2.5740886, -2.7689505, 1.471566
1397, 3546, 2713, 3.3265185, 1.574465, 2.988758
2950, 1851, 3880, -0.7847637, -3.017912, -2.2751427
1387, 2341, 3660, 2.3885047, -3.0782592, 0.88599026
2231, 3731, 2379, 3.5998673, 1.7128819, -0.101578236
2932, 692, 684, -0.94666004, 2.0235431, -1.6690844
4186, 1505, 980, -1.6021168, -1.4807218, 1.8701214
4147, 3675, 1805, -0.24501443, 1.7281169, 3.40456
3681, 2059, 3248, 0.6469053, 2.6019983, -3.7507243
2918, 3026, 567, 2.0951462, -1.4639646, 0.70165634
4383, 3436, 3529, 1.3799703, 1.0593468, -2.1825778
3940, 4032, 4596, 1.6517442, -1.3311708, -0.49200773
923, 935, 3360, 1.8475825, -1.7245346, -1.2854242
2229, 4241, 794, 1.063003, 1.3589013, 2.0197506
4422, 3797, 989, -1.169377, 1.480853, 1.8395078
3002, 1613, 2583, -3.0229366, -2.7145414, -2.8227873
2869, 3184, 3384, -4.016826, 2.4180424, -0.16111314
3504, 1637, 2112, -2.004794, 0.2753234, -4.047806
1717, 1552, 1345, 1.836254, -1.6577375, -2.9848676
3190, 1653, 878, 2.2075648, 2.187717, -1.945169
1691, 2820, 1863, -3.7615032, -2.5835996, 2.7986407
3558, 703, 2548, 1.6033995, 1.5387017, 2.564549
4382, 1346, 1614, 1.1191887, 0.17680049, 2.90937
3342, 3830, 4019, -3.6169286, 4.4405293, 3.821659
656, 2413, 2921, 0.031912327, 2.856286, -2.4847436
1269, 3742, 3127, 2.1950269, -2.301457, 2.085365
3454, 2985, 3550, 0.98216414, 0.8884728, -3.3397012
2927, 1927, 551, -0.50578713, 2.7155523, -0.6025666
2083, 934, 2779, 1.2170893, -1.7547375, -3.6783285
2954, 3318, 4576, 2.4287093, 1.8785083, -0.3106904
2087, 2163, 1791, -2.3812814, -3.5733514, 4.4521923
3105, 3221, 1514, -3.3880239, 2.367376, 2.186777
3506, 1535, 2896, -0.22296369, 0.30118883, 4.281928
1840, 3765, 1721, 1.3575727, 0.041810274, -4.1021104
4257, 3853, 1929, -0.11254907, 2.5730884, 1.9988006
1032, 3145, 3483, -1.4719582, 2.5260992, -2.1669412
2359, 4229, 388, 2.5964427, 0.12483299, -0.8970225
3893, 1058, 2481, -0.4191816, -0.21185338, 3.1296773
3745, 2345, 3054, -1.3919091, 1.7696208, 4.376996
1676, 4526, 941, 2.3046584, 0.9177315, 1.6196132
2734, 1415, 2890, 3.3828206, 3.874807, 1.2090528
3027, 1252, 2434, 3.6806436, 2.4740405, -1.6633958
3387, 4272, 3595, -2.327271, -1.2071216, 2.00063
2000, 1086, 2015, 3.700592, -0.32123864, 1.5487891
1105, 3056, 4068, 0.5558723, -1.8940055, 2.6435394
3095, 2306, 4494, 1.1205989, -2.1868408, -0.9256166
2199, 1185, 3876, 1.5301526, -1.6720146, -1.8646497
1790, 3464, 3820, -3.2198536, -2.9398072, 0.15039444
3033, 1817, 3728, -3.1679356, -2.0411277, 2.191099
3468, 450, 3057, -1.8722361, -1.2713057, -0.51046133
308, 1213, 4132, 1.0275829, -1.8882626, 1.3428283
3057, 2289, 3220, 2.4252415, -3.9391274, -3.5734434
3913, 3052, 777, 0.14079392, -2.7719772, 0.52612484
2391, 3503, 1419, 3.5715919, 1.4541918, 0.098567605
414, 2200, 3749, 0.8422077, -2.5160575, 0.79693675
1306, 2405, 1180, -0.24325788, 2.9867058, 0.62535465
1505, 2079, 1568, 1.205399, 4.5598607, -1.4931118
1901, 3642, 1319, -1.5609044, -3.53375, 0.27934432
3157, 1619, 3610, 1.2767047, 2.7727187, 2.9652047
1962, 2100, 289, -0.4148388, 2.7555478, 0.5380523
2284, 3456, 3382, -0.37817955, 3.478415, -3.1854134
2143, 2031, 4312, 3.6681576, -1.667003, -0.4107052
2258, 3105, 1816, -4.8828516, -1.6128331, -3.706758
3825, 3030, 1717, -1.2437516, 2.7106893, 0.71332693
1801, 3266, 2246, 2.1616502, 2.2124076, 4.789975
3507, 3633, 2516, -0.31902492, -1.280703, -4.336176
3145, 4137, 2730, -2.937057, 0.64787865, 2.0375686
2288, 4454, 3538, 1.798892, 0.5590302, -1.7412531
2638, 2788, 392, -1.7421657, -2.7632165, -1.1975139
3342, 4010, 1981, -1.4830804, 2.4789143, 0.8544773
94, 2241, 2272, -0.82168996, 1.621151, 1.8798745
1811, 2760, 4130, -2.033091, 2.9788256, -2.173345
1715, 1294, 3840, -2.7539504, -1.0028481, -2.6380687
1435, 1246, 2707, 0.113286376, -1.9668818, -2.4925404
1902, 4394, 663, 1.9230527, 0.6039548, -0.13583899
3576, 1287, 2520, 1.9255829, 3.1054525, -1.5498042
3544, 2891, 2873, 0.11171758, -2.7610445, -3.8709311
2985, 3303, 1478, -3.078876, -1.6362143, -2.203105
3222, 422, 4144, -0.39482534, -0.7467848, -1.8945563
